tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,loc
123747821,123747823,188,00488b87513128639e1b13b9b2e8328bd9fa4d8d,python,ok,1,python,unittest,true,false,27,0,27,0,,,,,1.24,,1953
253931348,253931351,326,1299da574e2f4decb8e14549f8a0be12a30aef89,python,ok,1,python,unittest,true,false,35,0,35,0,,,,,5.72,,981
